label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41
Peace,0.0,0.0,-0.25005678481276555,-0.12013172713508187,-0.41559100669366156,-0.34068541871853325,-0.46536573073444293,-0.5342952955090537,-0.3865949840110011,-0.6703217933793877,-0.35125363332329695,-0.9236826406125865,-0.4986502427511696,-1.229386751885446,-0.5964369067710015,-1.438504343278575,-0.656442956080756,-1.6243082664787514,-0.226486880057425,-0.9740142160984374,-0.4109324407581943,-1.3337059046524276,-0.5479483822218464,-1.5668761597459988,-0.642805691203894,-1.7559841453666087,-0.10413122022800102,-0.905741450464165,-0.34136884485104757,-0.9375255893565463,-0.36374555163815875,-0.7028835176229922,-0.3244475842724935,-0.5441638762469352,-0.027781986198815143,-0.7413826752233811,-0.2582023290279613,-0.6790423262662075,-0.31215093056692145,-0.4884602086149909,-0.2965262887378016,-0.3552619603918605
Peace,0.0,0.0,-0.3446141224823994,-0.20115003537592743,-0.5072205327225104,-0.4512934294452959,-0.6059165715424335,-0.59580661485831,-0.6264890193639124,-0.6273012519401165,-0.2866143377515625,-1.037802745448344,-0.4619387792254617,-1.4353667773514112,-0.5553030002231613,-1.7181563926996335,-0.6296843678338587,-1.9425320272284208,-0.23220708747296226,-0.9726663706160115,-0.5317197635851771,-1.3106580334600726,-0.7214611206603699,-1.547727885073817,-0.8512320721889511,-1.7183592382173558,-0.23471395189009475,-0.7995511166988558,-0.6315363431581357,-0.7662572356223271,-0.6202973406678227,-0.5606403463299349,-0.5279299118997683,-0.4636725343108984,-0.27988513969614187,-0.5792494026308199,-0.6030860898527924,-0.47768418412940533,-0.6022045410933835,-0.32375718063292014,-0.5266601074638807,-0.25942538382895297
Peace,0.0,0.0,-0.11640096445410493,-0.41982011895541455,-0.319092882858615,-0.7364474068413773,-0.5413262684749985,-0.7567322272511469,-0.6762632474236321,-0.659419368677977,-0.2285445826598666,-1.0401131651135196,-0.3763633988008666,-1.51957907690619,-0.43819055030758874,-1.8259468510012984,-0.4711991512738409,-2.0678164492639506,-0.30171949224596545,-0.9533967421796851,-0.601752604306829,-1.3273339494829517,-0.7794618340568555,-1.542099491105582,-0.9099355946683897,-1.7200511186375314,-0.3729808982458185,-0.7907808143173738,-0.7083288214026784,-0.8001530858160405,-0.6648933525605182,-0.6183370399470839,-0.5719910267791531,-0.5421630389002656,-0.4497021205866209,-0.5924263773183358,-0.7013822986659369,-0.5311398060704767,-0.6591913598054836,-0.400429624608629,-0.5715416500692875,-0.3611009718853989
Peace,0.0,0.0,-0.23746831512341057,-0.057962714288946844,-0.4454843947901095,-0.30381103076291116,-0.5078916676010496,-0.5537400061872759,-0.42642241581439205,-0.7594347760720194,-0.4219138419014102,-0.8563042405431475,-0.5633414555685717,-1.1993820543583638,-0.655035554940045,-1.4205737044643056,-0.7115684489524143,-1.6127440415105931,-0.30162462589887795,-0.9534267591437541,-0.4836448715887527,-1.3442544694010055,-0.612008619525779,-1.588422059636397,-0.7027914662510321,-1.7884110818699723,-0.16469656384127032,-0.9467463879056223,-0.36743889233760024,-1.0312939636951877,-0.40197025499073574,-0.7596294000459645,-0.37688610329362826,-0.5531045782458522,-0.05667467306623677,-0.8520452836916715,-0.26930974245453543,-0.7642642862069373,-0.33197307682942995,-0.5340202583283132,-0.32630492210921175,-0.36670937466042824
Peace,0.0,0.0,-0.2453387688366986,-0.09124858695684132,-0.4357568766612292,-0.32378388474027847,-0.5049392542149956,-0.542379465418285,-0.4131046787281048,-0.7152826535204045,-0.38638629209256403,-0.8951760878679994,-0.5242033118667723,-1.2148761285842962,-0.6131802474488738,-1.4299877258067433,-0.6674674187086856,-1.6167505515200506,-0.2694117997910333,-0.9630250682787839,-0.4425966323085999,-1.3219619593500425,-0.5700424117575712,-1.556604125506943,-0.661807206687799,-1.750348369804943,-0.14640927626933808,-0.924146789097518,-0.3562104049838118,-1.009615780430507,-0.3766392934941014,-0.7673091028902552,-0.33917932514525084,-0.5881050668133068,-0.06154855280075476,-0.7940510299545497,-0.27868925090881785,-0.715271724035626,-0.33897544821765113,-0.5039089400922185,-0.3326678744060355,-0.34735247793560353
Peace,0.0,0.0,-0.22938566289716134,-0.10017810333769571,-0.403003819108827,-0.39304766562038557,-0.342727344153301,-0.7211794165129773,-0.22179113420442656,-0.9613548008295412,-0.47096089770648053,-0.857997360676908,-0.6520884137135871,-1.2288472029010091,-0.7554952337056088,-1.458982850423011,-0.8315741633175399,-1.6541784108562592,-0.30711541943323495,-0.9516722750749588,-0.44011571307857356,-1.4395013712191411,-0.5386864799928726,-1.718845614282913,-0.603951677804781,-1.943037786549347,-0.12933621895750527,-0.9148371800214172,-0.22587924127453146,-1.1346417949990697,-0.25522309757460954,-0.8596885069194503,-0.24110589982210412,-0.666254085253382,0.02876398295680078,-0.7979202171831336,-0.11343908185676824,-0.8749627332022136,-0.17182960936849478,-0.6263737490955359,-0.17205612239321247,-0.44171806621542653
Peace,0.0,0.0,-0.2580831583026606,-0.10081207180186354,-0.4527901934632701,-0.39693474634920545,-0.43069025590803006,-0.8381477399910746,-0.36144029038439696,-1.1769466122887808,-0.6674663588622176,-0.675437420482623,-0.9237973390917724,-0.9539731737838454,-1.0693757031389888,-1.1442165569319045,-1.1771211685127354,-1.3045329625118376,-0.517379558698346,-0.8557560354686988,-0.704496706033716,-1.346338923693799,-0.8057947871471729,-1.647313803247829,-0.8765913309932482,-1.913698560393806,-0.33321968896472376,-0.898179304812925,-0.362936995499995,-1.175948639241624,-0.32695703913386703,-0.9270782836277333,-0.2883368562666433,-0.7515846469486909,-0.14841452100377125,-0.8485300184893119,-0.19887501030401245,-1.0491098782109556,-0.1948530924092245,-0.8470994717093234,-0.1747007544722754,-0.676890359314664
Peace,0.0,0.0,-0.39381133854703504,-0.14074369164785,-0.6930888993577088,-0.5127507539663348,-0.773262941877563,-1.030672607525669,-0.7527311603773618,-1.3564429448605926,-0.9545765978143326,-0.25002768380423124,-1.3095778783418015,-0.39042695629546165,-1.5211742964524098,-0.5107632973160608,-1.6879151035228677,-0.6159513826158761,-0.8375063953428344,-0.5464275228791573,-1.1518985261683554,-0.8835348189202962,-1.3400311314354838,-1.1600697159798932,-1.4745828403614323,-1.3892480101993758,-0.660285896409085,-0.7568566281595457,-0.782611069006731,-1.1392210138585313,-0.6889201213821774,-1.1351684171953125,-0.591466686643494,-1.0804758925582167,-0.4960887038685522,-0.9007764006528698,-0.6029129520281572,-1.1756421366101268,-0.5574365615500279,-1.1159311292518272,-0.49108809519539665,-1.011008404819188
Peace,0.0,0.0,-0.1296147865351889,-0.2795250604753416,-0.2932580936676811,-0.690830938431762,-0.403990937014191,-1.0872530980529695,-0.4840402467364868,-1.3182932911556544,-0.7430015471598591,-0.5854250515020257,-1.0424978821326847,-0.9993757609133417,-1.236673142828751,-1.2490239102300171,-1.3879055317422628,-1.4483745472822174,-0.6673649014250803,-0.7447308831691437,-0.9690170417047845,-1.184840581696208,-1.1359872905650517,-1.493315629229239,-1.2535328155258771,-1.7360268854930192,-0.5425645863397397,-0.8489584155798579,-0.49892516808805415,-1.2499243679711993,-0.30356734231572574,-1.1070048220657964,-0.1961830949913679,-0.9430132416987388,-0.40490823698433326,-0.8996691639620302,-0.37052181902163017,-1.200124904477398,-0.23538759345298207,-1.0807399675108709,-0.14038839949598753,-0.9056674035044948
Peace,0.0,0.0,0.05247249024019424,-0.5093563007375348,-0.15414473950362087,-1.0495537450288572,-0.3795086282234441,-1.4485816545672703,-0.5305129870632346,-1.5510771104124779,-0.6393869080475768,-0.6673191111718056,-0.9241360049030869,-1.3601832649676424,-1.0825478371092383,-1.7828586150895087,-1.217653499137262,-2.1007608325696077,-0.7782067007812784,-0.62800822515244,-1.184621988575891,-1.2403727535117124,-1.3863706581820026,-1.6385795352728443,-1.5468328845594412,-1.9180855407133337,-0.819659448369907,-0.6274545702207541,-0.8855658662203574,-1.307536848084328,-0.6259903989183108,-1.2791237481858937,-0.47128368926500613,-1.1307144302962457,-0.7831500978809621,-0.6618525482730947,-0.7806132634568043,-1.1688009004654374,-0.6009047720886572,-1.177870031561689,-0.47716739893327276,-1.0502875630171618
Peace,0.0,0.0,-0.18884202835367245,-0.2280231412209167,-0.361328103415953,-0.6188752247024927,-0.4326041796476727,-1.0274742828859131,-0.47693943562350966,-1.2961745083117016,-0.7544311019101915,-0.577920400082612,-1.0264097079340204,-0.9521758992243018,-1.1967318430614073,-1.1888281278276098,-1.3359087826735567,-1.375825704698727,-0.6551322354551421,-0.7555142315453418,-0.9200878938660477,-1.1798120013491462,-1.061177705355264,-1.472443129506157,-1.1710579597716935,-1.7099703273918216,-0.5069690308078967,-0.85960716428702,-0.483779735573118,-1.2029778133129274,-0.32529142952698503,-0.9960478679525556,-0.25721777565872095,-0.8143714263393477,-0.34889588579964786,-0.8994220355542746,-0.3366057274770322,-1.1845651893492237,-0.23328919226290554,-1.01297031891715,-0.18262968846555655,-0.8181101950157124
Peace,0.0,0.0,0.3082991663905494,0.12186407938034233,0.6547107871526935,-0.06603986309300461,0.7541862669538825,-0.5885473514547268,0.7802346245707286,-1.009758240869166,0.9720924232096457,-0.21138273741612518,1.341783113815811,-0.32460677910321767,1.5526610489647852,-0.39848380835212927,1.7290320933670953,-0.4887997316066933,0.8408153349643727,-0.5413220598578539,1.177287186513402,-1.0171653556720768,1.3673026087150126,-1.3004533333796766,1.531779848288883,-1.5841977588568334,0.6211275373890535,-0.7120566517362928,0.7394724838889565,-0.9946279550544344,0.5867759883858672,-0.6771652609749456,0.49483797029414606,-0.508982244831856,0.36554365004682643,-0.8020962302050912,0.49780020886413284,-0.9435083744267082,0.39254928655806615,-0.7012530422714779,0.3207638813258458,-0.553756407234275
Peace,0.0,0.0,0.35956042797529325,-0.07053915582478162,0.6693102911557605,-0.3528198197307353,0.800336135018642,-0.8203330590894404,0.8601318453622495,-1.1795830156452598,1.0349602991409723,-0.08346379249360168,1.3969295315844312,-0.24492643933389463,1.627070478545495,-0.35744014738384267,1.8193230618601703,-0.46711719718263284,0.9209418281032328,-0.3897000760198485,1.2485742532015447,-0.7326158821295281,1.4516543731443685,-0.9764400122934083,1.6299922143500432,-1.1693529947036763,0.7318006172266046,-0.5881337285395377,0.8018258553085876,-0.9457940911557793,0.61610032324938,-0.8048602880461776,0.5209054458504638,-0.6646275732968335,0.5308008284153785,-0.6981663778513393,0.6029394422438992,-0.9833483096287067,0.47776520784304727,-0.8852356420509067,0.40268956891052843,-0.7385133594899073
Peace,0.0,0.0,0.38766991954967506,-0.38364836885626796,0.7101693635822822,-0.6979580303774012,0.8586622333700148,-0.9746828565129089,0.9489838569954635,-1.127920834767988,1.096127571421044,-0.049102672672504545,1.4706612373879047,-0.3212606882448455,1.6937577857626895,-0.5109605879047195,1.8822565069547237,-0.644073967687281,0.9910909284682109,-0.1331869794988218,1.3054039589904407,-0.4431819872311592,1.4828246271156442,-0.6072715180178169,1.62877519684523,-0.6808468738086687,0.8644763518006495,-0.26168767847251917,0.9350514825381714,-0.785827539512515,0.7115270710241407,-0.8058803523462859,0.5721657491312975,-0.6826114529214029,0.7453145238662368,-0.3489139675521466,0.7691183306899788,-0.7777017680218732,0.6068858969692417,-0.7854237776888052,0.4731521026770774,-0.6634457239917133
Peace,0.0,0.0,0.34189249149779044,0.00026412573941817256,0.6163803848101671,-0.3159679812504434,0.6676929225930823,-0.8173050230305681,0.6556411870898962,-1.220143499994984,0.8831202669728285,-0.434642992673714,1.1987103377931787,-0.678254320743511,1.3773740907108847,-0.846525657881195,1.5175117999365189,-1.007387916990324,0.7212373349788354,-0.6926880298031916,0.9865474035603753,-1.1747976377150022,1.155074635204535,-1.4603531500037685,1.2826127477461366,-1.7191324615307304,0.4950529796187338,-0.8103697250863771,0.6145310204440667,-1.1357585945345463,0.5273353910288673,-0.8585272797014668,0.45113136273288307,-0.7022425544886889,0.24497601807263872,-0.8565629201692587,0.38338250533440543,-1.0597194329924977,0.32527121123610936,-0.8342475634720915,0.2644692723459768,-0.677674018821068
Peace,0.0,0.0,0.2946674062411293,0.05779281856888347,0.588553269536523,-0.1802064023304588,0.6973253179823061,-0.5533686218566346,0.6522797713037817,-0.8658593646318411,0.6899686994508668,-0.6134111354746907,0.9703966803793291,-0.8477184392177035,1.12457686685658,-0.9908432324875084,1.2458958190396479,-1.1332925600690875,0.5646363838765908,-0.8253397809404119,0.820077063182974,-1.3139654880351006,0.9957842897125774,-1.5752442738593553,1.1219800098737382,-1.8000230540105966,0.39398036348187504,-0.9079653926411426,0.578195628956254,-1.003978811429601,0.5325654787252296,-0.6566994427358771,0.45526751692138245,-0.4578849464632566,0.2201261673476038,-0.9029731183159829,0.403541460292114,-0.8346878660456712,0.3881064692831873,-0.5837748641063026,0.32557424742724883,-0.4557273993347492
Peace,0.0,0.0,0.3347417332651237,0.009374843093128221,0.5649340659756706,-0.20281300121901732,0.692710263685262,-0.38392532583097355,0.6611909644303684,-0.556517872891491,0.5145667022189955,-0.8006580246648194,0.6934773632148945,-1.041803382533788,0.8192287269449107,-1.1994822796236322,0.907298682514198,-1.3539498787059723,0.40372647514502247,-0.9148797370512561,0.6191726523527518,-1.2418984135027151,0.8162718122824777,-1.4218436625138897,0.9567091914866603,-1.5655998736872545,0.30537059992915866,-0.8988426354408823,0.5759578229886853,-0.721477124375137,0.5440157483084969,-0.4664972261242196,0.4737815300124403,-0.3534074029337419,0.2653144684878357,-0.767159669661115,0.5013664147362258,-0.4082902954685227,0.4517560972506623,-0.22880839396167346,0.3746203169800702,-0.18859859128296097
Peace,0.0,0.0,0.3966143086119126,-0.06499093645684488,0.6265158597071779,-0.185760273714797,0.782690385214907,-0.2320101343849311,0.842298705604075,-0.2658690672592815,0.5119547709630089,-0.859703349863956,0.7966260069063136,-1.1146508418225576,0.9822363785599735,-1.2736918538795812,1.1368461061196093,-1.419901015281305,0.4821428033694073,-0.8760926418816043,0.8087557772049601,-1.1003217272206662,1.0267172777977054,-1.2345867392353858,1.203384273876758,-1.350910933862694,0.46448851752593995,-0.7403602292215355,0.7892532848290623,-0.3717065587111872,0.6906148008262674,-0.1860532463629307,0.5906845826560181,-0.13840703237850716,0.47644750097107746,-0.5118960202854018,0.6700073663044104,-0.08114327391431037,0.5872914870429893,0.05588282476296701,0.5156855365835468,0.07115604909105598
Peace,0.0,0.0,0.24725526539095694,-0.41393392229679293,0.5241456082905054,-0.568229876919483,0.7651249874341879,-0.4273874025854904,0.8987400483711308,-0.2088485998878361,0.5703254458330844,-0.9114457874715305,0.9012280856021354,-1.1864121113653143,1.0896782517707413,-1.3462704759431587,1.2437239824805553,-1.4878949563616268,0.6611235884457256,-0.7502770160418396,1.0889032339216707,-0.8668782034648892,1.3267935875895485,-0.9183700016227978,1.515370669130181,-0.9630865928424222,0.7074896286477963,-0.480772336257214,0.9720080897577286,-0.14098742386190202,0.8099781873846258,-0.024672979517391683,0.6825010514024525,-0.031454272983286395,0.7252942998971579,-0.15288703619433286,0.8214887128038815,0.19279820115199064,0.6747765715838784,0.25201695882490727,0.5780862193903731,0.21365830926182486
Peace,0.0,0.0,0.1512094612491547,-0.5159820570597793,0.40725251879415403,-0.7804594410538551,0.6471889165163754,-0.7581983090265735,0.7888685870232155,-0.6431228361701342,0.4779143893057962,-1.043270376363291,0.7229215912000512,-1.4798003069787957,0.8663323629745864,-1.76749046365249,0.9829821829412083,-2.0013672129586886,0.6078781043583865,-0.7940303585138634,1.0018217187922818,-1.0155827375315887,1.2493462881046487,-1.1281864400548074,1.4410123867644626,-1.2099919205222858,0.6765566151028346,-0.4902442040223161,0.8517853049360311,-0.47297583936506477,0.7308484515849377,-0.4322649017943889,0.6149313608929398,-0.41247395214214744,0.7016182248066588,-0.18607784697217142,0.7731983888488513,-0.19845938375513533,0.6696474090603515,-0.18011619826098982,0.5820980570035611,-0.1526966975105895
Peace,0.0,0.0,0.34360738449764033,-0.1361658823803995,0.55593248345848,-0.30564394904602454,0.7262939163189464,-0.3517013875613041,0.822418453611786,-0.3577363402160699,0.42933709302718676,-0.923320976076766,0.7275899224015573,-1.1894557874224727,0.9179977706507216,-1.3563908759131957,1.070136852562393,-1.5075605935546954,0.39234339903028365,-0.9198188176142972,0.727395672362982,-1.1180741788296322,0.9705920058524649,-1.2226106857541335,1.1614781240995193,-1.2808304397914707,0.38505053593154004,-0.7720237700604344,0.7153084165645679,-0.4038220675719187,0.6284875131581317,-0.20376338706643152,0.5290346994761886,-0.1261523871879793,0.40197292036004434,-0.5466039553923757,0.6173830116810921,-0.11912732511329097,0.5461620837026846,0.04018712691262656,0.4793387502868967,0.0850143780476862
Peace,0.0,0.0,0.27447843122021465,0.06989547939316518,0.5729310486491809,-0.12388870806447422,0.7295905414398595,-0.38618825269064305,0.6945304938029341,-0.635108125297234,0.6275552185839302,-0.631227174147499,0.8695695369361653,-0.8175905353568855,1.0144438140997394,-0.9208829953337654,1.119555346349778,-1.0374477625210572,0.5196648557113942,-0.8543701994676874,0.770008152371732,-1.223403809721454,0.9578188623897624,-1.415250882933426,1.0927408369666864,-1.5756175263816543,0.38844943861627834,-0.936985344005669,0.6019992303985187,-0.7131214124346179,0.5163391170554668,-0.43706592464367333,0.4227369737128525,-0.320543075208763,0.2776220649235791,-0.8975836453933063,0.4568696899409611,-0.5282920036920973,0.38202732259103916,-0.3106010543349614,0.29787348018026166,-0.2445655672153405
Peace,0.0,0.0,0.5285798203382732,0.3157648656656643,0.9519215242517846,-0.014776979966981197,1.185383338837742,-0.5541071249520358,1.1650411364205473,-1.0344341248068398,0.9886441343178676,-0.06822768765965122,1.3099888784238367,-0.06289540190301708,1.552130469269204,-0.18343749027889536,1.7101488597973515,-0.2871317384708446,0.8937397382258014,-0.4485858672718924,1.2772208910458025,-0.8833386627046008,1.4740308808795222,-1.0528963067078505,1.6324309508091972,-1.2187441142405342,0.7041663773718599,-0.7256071553867518,1.0609327785511238,-1.112502842068457,0.9055452941591589,-0.7125299584407888,0.7062197751325286,-0.4663099485655373,0.4755887494412335,-0.9802802414193622,0.7903517066778881,-1.1010730407746752,0.7259642002517428,-0.730376276928387,0.5681675205524237,-0.4486697494279471
Peace,0.0,0.0,0.5443872426148973,-0.035796343108559656,0.850536223733239,-0.3686770004027765,0.9307653445441546,-0.8535504804875487,0.9157148487502221,-1.218907225105509,1.066524142681844,-0.16654634733294965,1.3962514023582417,-0.3381472221299537,1.603035513510653,-0.49474860097144296,1.7530656740412298,-0.5895439962843574,0.8879398932710623,-0.4599595046716338,1.1377016236927144,-0.802938407145599,1.285550709611828,-1.0250205296120898,1.3992947622812137,-1.1557982511399676,0.6630394753859213,-0.6451778906722456,0.833110632203428,-1.0230298728755884,0.772212390364082,-0.9852902696194917,0.7203275384459678,-0.928193178780477,0.428316045144667,-0.7568062815663996,0.5724920340055633,-1.0906462347343329,0.5467193765303696,-1.0364882867571756,0.4777296222837995,-0.9149759054392346
Peace,0.0,0.0,0.4103789277767655,-0.2087324894389623,0.6331840074375672,-0.5694611740433234,0.6586762832788589,-0.9997160611490968,0.6773738112600921,-1.305155240950464,0.9684136823072209,-0.3832822394782813,1.2604691242428447,-0.7367674993983201,1.4275731833919059,-0.9735997778512693,1.5626523418759157,-1.1655224740965766,0.8115842974934565,-0.5842353361977112,1.0628834730382626,-0.9035059330752463,1.2160089670698464,-1.139487745730119,1.3380919606647144,-1.2945508552412504,0.6168383540826866,-0.72185092786836,0.6806597018435698,-1.0985935592260059,0.5261397930679842,-0.9899399443300333,0.4510030103338647,-0.8670920303238161,0.4383101200518961,-0.7906613424400128,0.5284789481178847,-1.132171994042441,0.44335131218577367,-1.0686274841219876,0.36929619225700855,-0.9446851877339638
Peace,0.0,0.0,0.2785650069424779,0.13727792452774096,0.5660813962607054,0.1112905054185082,0.7326111109797687,-0.0537720690282396,0.7048642772582572,-0.2927818141050655,0.7771137249541737,-0.5076536085111761,1.0830964365094546,-0.7017053428624043,1.2560109995564652,-0.8235475288108359,1.398237718336084,-0.9575351236802405,0.6507090788731907,-0.7593271328432849,0.9141014582375762,-1.1233365561212705,1.0996988688767422,-1.3075581622193595,1.24483791557787,-1.4720731228739887,0.4795890225878295,-0.8390081042995171,0.6656089811625675,-0.5656110973638895,0.5729812499223379,-0.27275012562508394,0.48220458950187567,-0.1439297295719047,0.3114490749508436,-0.7641009470626847,0.4304859720452529,-0.3552943921365812,0.37914583703983257,-0.14344292614821588,0.32584518857528366,-0.0695169069506351
Peace,0.0,0.0,0.3934302482168114,0.12385622216416498,0.6653968136530762,0.11248946306614026,0.8447543460136697,0.09968162904097844,0.894808598331301,0.04814940916433546,0.8124461457150862,-0.6118044361233826,1.1206221332488189,-0.8295656320687365,1.316811406836626,-0.9762495182489703,1.4794135935614816,-1.122617380752392,0.6653218102363879,-0.746556688285475,0.962379715893552,-1.0016949929314953,1.2109803677364464,-1.1133776907081527,1.4129200192849247,-1.2037007727823905,0.49799214597613706,-0.692165985525949,0.8172844751679534,-0.26196500773944664,0.7225643830485553,0.009764539939209164,0.6200488082053274,0.07444515459845961,0.3670678524147252,-0.46945665234134654,0.5801471645489817,0.08347793266487423,0.5137503464201714,0.25383279273883746,0.4399081775266423,0.2301170952300526
Peace,0.0,0.0,0.4332222710956684,-0.3531955951910908,0.7983350590748545,-0.36542684312191454,1.1281927053572305,-0.03529186841117547,1.3134201331188669,0.2679981735179615,0.7985036680817147,-0.8642171504348689,1.2720575057626693,-1.072705943558787,1.546985968546516,-1.2224065354071134,1.779987130740794,-1.3572607703221748,0.7351102289689961,-0.6779476021531089,1.2276538647220978,-0.7133684314135907,1.5567615348031674,-0.7243230086711833,1.8138497874094128,-0.7327142282056679,0.6714738927226325,-0.33155354405311016,1.1227429617642086,0.11527889615819938,1.0860402449676592,0.21687375242299956,0.9888350657676014,0.20053683344022646,0.6139421206924682,0.08076684440375247,0.9299270853212946,0.45838779139309827,0.9187661289699092,0.5267825325694544,0.8787350536839779,0.5057640008776352
Peace,0.0,0.0,0.24943666886369786,-0.5011349187459118,0.54835820593093,-0.6604865663877053,0.8211411797998444,-0.5649518443675954,0.979568081190032,-0.36864468737117756,0.6330020171894222,-0.9625493349580456,0.9450658570350361,-1.4055441115398974,1.12577931290562,-1.7262251109320759,1.2641865240200212,-1.9825756778827899,0.7313675835296387,-0.681983473232319,1.2211070472419896,-0.817389645960311,1.5105331894171972,-0.8608676259179776,1.7088262583291733,-0.8933762020634924,0.7765892035834264,-0.3310957630071061,1.0602968628679144,-0.24557796182055056,0.9371671164545988,-0.2534385879870265,0.7940491901968411,-0.2864701995558123,0.7678270394471132,0.014598952658487246,0.9108062820699127,0.04500482073873056,0.7910479631252144,0.034599208356857855,0.6803759695207181,0.04940722423647941
Peace,0.0,0.0,0.2181817741782652,-0.5190357091127605,0.4665192447674333,-0.6874100863674599,0.7000324201731758,-0.6086147614934269,0.8570395557063791,-0.42969772173588816,0.5295287895580275,-1.004977984903456,0.7932433582710176,-1.4578867698595988,0.9395507597831766,-1.7850020820972754,1.0540710671841602,-2.052398951119562,0.6436245043391283,-0.7653414253875269,1.101537561964207,-0.919129427332077,1.3643298674048157,-0.9519397989075538,1.5436019368954939,-0.9723145094239211,0.706592422402283,-0.44282605153959054,0.9710227858195546,-0.3236688967172038,0.8438919851042158,-0.2950239730008378,0.7059399003237095,-0.3097381886161457,0.7166087380626098,-0.1109816655532726,0.8143932509561467,0.0008858167599121639,0.7024617559865439,0.015025213521200185,0.6039309221219364,0.028271393215475688
Peace,0.0,0.0,0.3479625267584313,0.08860217571180466,0.6113396602450085,-0.07025933158738139,0.7702787164753064,-0.18940664421011105,0.8930801284272377,-0.34928227716534177,0.6401503491113087,-0.7024963797099241,0.8152452750368072,-0.8890089671636416,0.9320087461267393,-0.9979027979435028,1.0143537318643974,-1.1108572294617882,0.544936969402436,-0.8384770118366326,0.7819635435283928,-1.1486553981085774,0.983901117763559,-1.2934483944416584,1.139770528804011,-1.4075759899726792,0.4423813451629645,-0.8439680120666025,0.7757902072765053,-0.65107119309712,0.7136363151881042,-0.3426972380515349,0.6224813295407542,-0.19272012719757928,0.38216727969081177,-0.7112461688641594,0.6412621990301367,-0.35751066009169463,0.5781444619950908,-0.15433718917187716,0.49878826250081476,-0.08259528594620606
Peace,0.0,0.0,0.38014571025722554,0.15637745987131152,0.7377218702967613,-0.07524931671905466,0.8783198900407069,-0.598343266094,0.8645446818043928,-1.0378000286155766,0.8726760220997447,-0.33783309069384204,1.2649192396761466,-0.5102346774391636,1.477942844556439,-0.6226865308701209,1.6526191509620067,-0.7460577154183923,0.7498470819926105,-0.6616111800953542,1.0870068082946505,-1.2459271492736972,1.2658823368621601,-1.572863960583487,1.4028297233990428,-1.8970224035838235,0.5534799405225997,-0.8377494739508367,0.8183568332474846,-1.2537273059517242,0.721051660440039,-0.8137947048995087,0.5956734947114277,-0.5269977286803084,0.3080749949228399,-0.9291009550629262,0.5534575232407118,-1.0738152953225868,0.5297184676566069,-0.7344605787496568,0.44503464751962346,-0.4874062710608062
Peace,0.0,0.0,0.40383441301744183,-0.009957053813170655,0.6923786791910649,-0.28215998012743576,0.8286830134045854,-0.7316101789756352,0.8927788779708663,-1.1145994129921555,1.0247209251784082,-0.10357121637752705,1.3620294953020278,-0.25474096538152646,1.5730749841404301,-0.3593831782331774,1.7358762104235064,-0.4702553120866062,0.90705693275047,-0.4210079818118767,1.2011079024055549,-0.7037207474343122,1.378640923144226,-0.9025730248004112,1.5236226473245085,-1.07959698663769,0.7081174055766613,-0.6221462448158702,0.8227246040421837,-0.9479547208207404,0.678189297875707,-0.7908806614027094,0.5917953111237076,-0.6594981112138373,0.4740627798025335,-0.7579846365830902,0.5893653327961664,-1.0344345337239134,0.5044816422494165,-0.9225719416804004,0.45452878847131895,-0.7559555192602012
Peace,0.0,0.0,0.4348866815567421,0.3532334204375621,0.8823108948481626,0.24285952507269618,1.1784938154703606,-0.2455884916724426,1.2528486574636866,-0.6984072369324633,0.9787944933048092,0.03593369607236158,1.3842389507311919,0.14677483630614088,1.6733031712808637,0.1836918682008302,1.9100507683560264,0.20708050826792102,0.9388462904996983,-0.3443365255312834,1.4064444300848147,-0.6887073420006761,1.6699715229415422,-0.8613419861943435,1.8767574745180786,-1.035540198486835,0.7967140524977182,-0.6462818039402177,1.191346503129029,-0.9206021545898857,0.9884376478354083,-0.5560596321033654,0.7525944434157033,-0.3333158127387982,0.5840589231617743,-0.9064496183492191,0.9060824092745742,-0.9332614314897218,0.8447748991857311,-0.5616759450313916,0.6834942559671793,-0.3039129368431756
Peace,0.0,0.0,0.1928502472839988,-0.16346751195443351,0.27652164706834215,-0.5467385488780588,0.19478592427284713,-0.8748208834492407,0.029459550510099318,-1.082566610428232,0.25359324445423165,-0.9903432662346761,0.3578691417892462,-1.3914176144100103,0.41048852386419726,-1.6230876096580016,0.4414816462929241,-1.8347647878398583,0.08825944048909934,-0.9960975209107545,0.01702171952146728,-1.540571387809086,-0.0027379203110117194,-1.8460900552890915,-0.03201685134255804,-2.0997031864614697,-0.05237724489136152,-0.8716044799582027,-0.03868447457352129,-1.1093053956534134,0.06884945723942106,-0.8163143771967469,0.11341242384359723,-0.6204468121385422,-0.1540591274527233,-0.6898949470083274,-0.07612154928790103,-0.8082751167520658,0.012320586765711674,-0.5824640546196291,0.04118845277710291,-0.42510263927771735
